Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error
3.5250000000000004,1.7512946866522719e+18,8.700834977361419,2.579392199421538,1.9260110526924128,-0.13118707544057184,0.7808552289158894,-0.05651941706271185,-5.434952205327735,0.003011578512318078,0.0,0.0,1.9260110526924128
3.5500000000000003,1.751294686677272e+18,8.740535656127971,2.6174368789170006,1.7846369340311752,-0.09201545495548362,0.7835617370242295,-0.10692197888941736,-5.697875656663301,0.0012356281833820245,0.0,0.0,1.7846369340311752
3.575,1.751294686702272e+18,8.77111619486489,2.64731983918202,1.636525180650209,-0.06802055851162307,0.7833112033014038,-0.10283372524509612,-5.8723095221611255,-0.00028244411127226226,0.0,0.0,1.636525180650209
3.6,1.751294686727272e+18,8.81407386051621,2.6796200210330614,1.485934884548674,-0.05834566223139926,0.7759483133142646,-0.06927712682508709,-5.917143819873367,-0.0011600226042182504,0.0,0.0,1.485934884548674
3.6250000000000004,1.751294686752272e+18,8.834371917701311,2.6935465757990547,1.3375565856820932,-0.05773354604808644,0.7742988391095822,-0.02885488112549664,-5.806485576826668,-0.001356250001439815,0.0,0.0,1.3375565856820932
3.6500000000000004,1.7512946867772718e+18,8.85431391068999,2.713195739788847,1.1955365201102295,-0.05898903764032295,0.7736459400676722,0.003172015445133656,-5.534501607955893,-0.0010587885677916474,0.0,0.0,1.1955365201102295
3.6750000000000003,1.751294686802272e+18,8.878567147609456,2.7398696964671014,1.0630510300229135,-0.056009015368648676,0.7731390507369443,0.020327630659876587,-5.11556122360851,-0.000540977969368271,0.0,0.0,1.0630510300229135
3.7,1.751294686827272e+18,8.908464684022075,2.76897486388748,0.9424152020541317,-0.0458664870298056,0.7723072986850175,0.02346521246348451,-4.581006985852613,-4.48553673584839e-05,0.0,0.0,0.9424152020541317
3.725,1.7512946868522719e+18,8.912201915701475,2.7709535203739453,0.8353653070008861,-0.029177029453533496,0.7757333739288464,0.01765282219629787,-3.974257012901682,0.0002829971393791294,0.0,0.0,0.8353653070008861
3.7500000000000004,1.751294686877272e+18,8.937896926765834,2.795810500639483,0.7431371025859167,-0.009010912884790568,0.776048955260449,0.008783334672076645,-3.34544691089368,0.0004022047178689407,0.0,0.0,0.7431371025859167
3.7750000000000004,1.751294686902272e+18,8.937314758946235,2.7993792034296145,0.6662185078849311,0.010767360407176105,0.7698333971845703,0.001111909075088536,-2.7460195750764895,0.00035223798176592565,0.0,0.0,0.6662185078849311
3.8000000000000003,1.751294686927272e+18,8.957710626222779,2.8194199295529376,0.6039578083313009,0.026893676030997144,0.7674058450537864,-0.003606025502253917,-2.2231670991296166,0.00021080769087715787,0.0,0.0,0.6039578083313009
3.825,1.751294686952272e+18,8.956393212111527,2.817949112460005,0.5543406337735376,0.03744548566075767,0.7725915498983713,-0.005552582759191936,-1.8141122695317673,5.56004983228631e-05,0.0,0.0,0.5543406337735376
3.85,1.7512946869772718e+18,8.973070337258756,2.833967458469455,0.51414496458858,0.04198485213510336,0.772451084397252,-0.005710452504637131,-1.5407567851827055,-5.993215223504404e-05,0.0,0.0,0.51414496458858
3.8750000000000004,1.751294687002272e+18,8.96099151719569,2.831486012959066,0.47946313702341864,0.04134794349203398,0.7734337399636606,-0.0049845089808534535,-1.405805098299721,-0.00011433951857901753,0.0,0.0,0.47946313702341864
3.9000000000000004,1.751294687027272e+18,8.963057989015063,2.829119054703548,0.4464177326230173,0.03727181043832783,0.7713844410621228,-0.0038860957150718867,-1.391667109206122,-0.00011310778655815166,0.0,0.0,0.4464177326230173
3.9250000000000003,1.7512946870522719e+18,8.97028730244466,2.8361416613537864,0.41186524991021606,0.031913948609833376,0.7712126193449486,-0.0026208023331540406,-1.463037126198703,-7.70568109746792e-05,0.0,0.0,0.41186524991021606
3.95,1.751294687077272e+18,8.972712843187345,2.8415242086258514,0.37393275951710075,0.02726037054365629,0.7696535813072763,-0.0012875313002941662,-1.573132919098832,-3.0216886728446983e-05,0.0,0.0,0.37393275951710075
3.975,1.751294687102272e+18,8.976603594415398,2.845304398780945,0.33229301545667084,0.02448274121140592,0.7693915409955246,4.1089274851800905e-06,-1.6724902416423264,8.843273038220261e-06,0.0,0.0,0.33229301545667084
4.0,1.751294687127272e+18,8.981473615411321,2.8468368591502697,0.28811841550562833,0.023441100083610014,0.7709518869901142,0.0011299254720759772,-1.7183611444173783,3.0800703105305785e-05,0.0,0.0,0.28811841550562833
4.025,1.751294687152272e+18,8.985068073521166,2.850331990863026,0.24369605747271486,0.022625800933599095,0.7708455162582736,0.002005300329432533,-1.6824871844611724,3.508959630051857e-05,0.0,0.0,0.24369605747271486
4.05,1.7512946871772718e+18,8.972564322670802,2.845291006273223,0.20178351050471965,0.019751352480270882,0.7674507275847541,0.0026497644615903365,-1.5554281605584555,2.6861503753577544e-05,0.0,0.0,0.20178351050471965
4.075,1.751294687202272e+18,8.973506061447486,2.8462331218839907,0.16490553013428672,0.012896869954741728,0.7669516822374273,0.0032248097028308707,-1.3465888465009417,1.327915125976843e-05,0.0,0.0,0.16490553013428672
4.1000000000000005,1.751294687227272e+18,8.977306494244491,2.847770858241646,0.13482427832323843,0.0016938943692277344,0.7682854849892433,0.003991384354455914,-1.080269848297385,5.442763667380499e-07,0.0,0.0,0.13482427832323843
4.125,1.7512946872522719e+18,8.977747370667593,2.8482053144461026,0.11230981453311875,-0.01210633556952331,0.7682430364093618,0.005165516179248103,-0.7890781056959504,-7.683304221312784e-06,0.0,0.0,0.11230981453311875
4.15,1.751294687277272e+18,8.994311244973842,2.855084561970497,0.09718540573314378,-0.025113676268660286,0.7704884269066946,0.006743548225852974,-0.5065594251453133,-1.0493371981894412e-05,0.0,0.0,0.09718540573314378
4.175,1.751294687302272e+18,8.99476883821398,2.8555321018824937,0.0885426159670574,-0.03369050932456572,0.7701364514732553,0.008423491937279199,-0.26084856316603217,-8.999315614647815e-06,0.0,0.0,0.0885426159670574
4.2,1.751294687327272e+18,8.989512522586047,2.853199042965208,0.0850268429340966,-0.03555492835572054,0.7722959206939909,0.009697537380617866,-0.07057684625664232,-5.247755604751274e-06,0.0,0.0,0.0850268429340966
4.2250000000000005,1.751294687352272e+18,8.98988941466393,2.853567385789974,0.08512166157306524,-0.03073815228000066,0.7721030846615614,0.010079384046529492,0.05651521095885395,-1.2376158696231519e-06,0.0,0.0,0.08512166157306524
4.25,1.7512946873772718e+18,8.987405351207878,2.852765590680704,0.08737582695998378,-0.021435711422479794,0.7725194646050576,0.009345706709538557,0.1225594863003234,1.685674629959522e-06,0.0,0.0,0.08737582695998378
4.275,1.751294687402272e+18,8.986942617239192,2.852316700453028,0.09053750838536977,-0.01096287113700768,0.7727825306692941,0.007658206012675897,0.13692760702147203,3.009717642068321e-06,0.0,0.0,0.09053750838536977
4.300000000000001,1.751294687427272e+18,8.988861993376942,2.8468380370073683,0.09360139919804042,-0.002474456480882617,0.7733529330815099,0.005494787231498871,0.11293643536887721,2.908984674457762e-06,0.0,0.0,0.09360139919804042
4.325,1.7512946874522719e+18,8.986810699290702,2.849972175249025,0.09581265203631316,0.0019478189560496934,0.7717485191699175,0.0034284987809057367,0.06472308010484935,1.9381518205939574e-06,0.0,0.0,0.09581265203631316
